lead_id,company,offer_name,sku,monthly_fee,setup_fee,neteller_link,entry_diagnostic
GEN-NEW-05263,Dayton HVAC Contractors,24/7 AI Emergency Call Triage & Technician Dispatch Agent,AI-ASSISTANT-HVAC-DISPATCH,2500.0,1500.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2500.00&currency=USD&item=AI-ASSISTANT-HVAC-DISPATCH,30-Second After-Hours Secret Shopper Call Audit
GEN-NEW-05282,Mesa HVAC Enterprises,24/7 AI Emergency Call Triage & Technician Dispatch Agent,AI-ASSISTANT-HVAC-DISPATCH,2500.0,1500.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2500.00&currency=USD&item=AI-ASSISTANT-HVAC-DISPATCH,30-Second After-Hours Secret Shopper Call Audit
GEN-NEW-05301,Memphis HVAC Group,24/7 AI Emergency Call Triage & Technician Dispatch Agent,AI-ASSISTANT-HVAC-DISPATCH,2500.0,1500.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2500.00&currency=USD&item=AI-ASSISTANT-HVAC-DISPATCH,30-Second After-Hours Secret Shopper Call Audit
GEN-NEW-05320,Dallas HVAC Solutions,24/7 AI Emergency Call Triage & Technician Dispatch Agent,AI-ASSISTANT-HVAC-DISPATCH,2500.0,1500.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2500.00&currency=USD&item=AI-ASSISTANT-HVAC-DISPATCH,30-Second After-Hours Secret Shopper Call Audit
GEN-NEW-05339,Augusta HVAC Systems,24/7 AI Emergency Call Triage & Technician Dispatch Agent,AI-ASSISTANT-HVAC-DISPATCH,2500.0,1500.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2500.00&currency=USD&item=AI-ASSISTANT-HVAC-DISPATCH,30-Second After-Hours Secret Shopper Call Audit
GEN-NEW-05266,Tempe Electrical Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05285,Nashville Electrical Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05304,Plano Electrical Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05323,Savannah Electrical Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05342,Colorado Springs Electrical Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05265,Jacksonville Commercial Plumbing Partners,AI Commercial Plumbing Emergency Triage & Crew Router,AI-ASSISTANT-PLUMB-INTAKE,2200.0,1200.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2200.00&currency=USD&item=AI-ASSISTANT-PLUMB-INTAKE,After-Hours Commercial Emergency Answering Test
GEN-NEW-05284,Winston-Salem Commercial Plumbing Contractors,AI Commercial Plumbing Emergency Triage & Crew Router,AI-ASSISTANT-PLUMB-INTAKE,2200.0,1200.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2200.00&currency=USD&item=AI-ASSISTANT-PLUMB-INTAKE,After-Hours Commercial Emergency Answering Test
GEN-NEW-05303,Dayton Commercial Plumbing Enterprises,AI Commercial Plumbing Emergency Triage & Crew Router,AI-ASSISTANT-PLUMB-INTAKE,2200.0,1200.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2200.00&currency=USD&item=AI-ASSISTANT-PLUMB-INTAKE,After-Hours Commercial Emergency Answering Test
GEN-NEW-05322,Phoenix Commercial Plumbing Group,AI Commercial Plumbing Emergency Triage & Crew Router,AI-ASSISTANT-PLUMB-INTAKE,2200.0,1200.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2200.00&currency=USD&item=AI-ASSISTANT-PLUMB-INTAKE,After-Hours Commercial Emergency Answering Test
GEN-NEW-05341,Memphis Commercial Plumbing Solutions,AI Commercial Plumbing Emergency Triage & Crew Router,AI-ASSISTANT-PLUMB-INTAKE,2200.0,1200.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2200.00&currency=USD&item=AI-ASSISTANT-PLUMB-INTAKE,After-Hours Commercial Emergency Answering Test
GEN-NEW-05251,Alpharetta Dental Clinics Partners,AI Front-Desk Overflow & Hygiene Recall Recovery Agent,AI-ASSISTANT-DENTAL-RECALL,1800.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=1800.00&currency=USD&item=AI-ASSISTANT-DENTAL-RECALL,Dormant Patient Revenue Leakage Calculation Audit
GEN-NEW-05270,Denver Dental Clinics Contractors,AI Front-Desk Overflow & Hygiene Recall Recovery Agent,AI-ASSISTANT-DENTAL-RECALL,1800.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=1800.00&currency=USD&item=AI-ASSISTANT-DENTAL-RECALL,Dormant Patient Revenue Leakage Calculation Audit
GEN-NEW-05289,Jacksonville Dental Clinics Enterprises,AI Front-Desk Overflow & Hygiene Recall Recovery Agent,AI-ASSISTANT-DENTAL-RECALL,1800.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=1800.00&currency=USD&item=AI-ASSISTANT-DENTAL-RECALL,Dormant Patient Revenue Leakage Calculation Audit
GEN-NEW-05308,Greensboro Dental Clinics Group,AI Front-Desk Overflow & Hygiene Recall Recovery Agent,AI-ASSISTANT-DENTAL-RECALL,1800.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=1800.00&currency=USD&item=AI-ASSISTANT-DENTAL-RECALL,Dormant Patient Revenue Leakage Calculation Audit
GEN-NEW-05327,Cincinnati Dental Clinics Solutions,AI Front-Desk Overflow & Hygiene Recall Recovery Agent,AI-ASSISTANT-DENTAL-RECALL,1800.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=1800.00&currency=USD&item=AI-ASSISTANT-DENTAL-RECALL,Dormant Patient Revenue Leakage Calculation Audit
GEN-NEW-05346,Phoenix Dental Clinics Systems,AI Front-Desk Overflow & Hygiene Recall Recovery Agent,AI-ASSISTANT-DENTAL-RECALL,1800.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=1800.00&currency=USD&item=AI-ASSISTANT-DENTAL-RECALL,Dormant Patient Revenue Leakage Calculation Audit
GEN-NEW-05249,St. Petersburg Property Management Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05250,Phoenix Real Estate Brokerages Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05252,Durham Medical Clinics Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05253,Chattanooga Med Spa Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05255,Columbus Accounting Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05256,Arlington Commercial Insurance Brokerages Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05257,Orlando Auto Repair Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05258,Mesa Veterinary Hospitals Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05259,Augusta Staffing Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05260,Charlotte Digital Marketing Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05261,Memphis Freight Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05262,Colorado Springs Home Services Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05268,Greensboro Property Management Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05269,Franklin Real Estate Brokerages Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05271,Cleveland Medical Clinics Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05272,Fort Worth Med Spa Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05274,Phoenix Accounting Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05275,Atlanta Commercial Insurance Brokerages Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05276,Raleigh Auto Repair Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05277,Knoxville Veterinary Hospitals Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05278,Aurora Staffing Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05279,Akron Digital Marketing Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05280,Houston Freight Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05281,Orlando Home Services Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05287,Cincinnati Property Management Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05288,Austin Real Estate Brokerages Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05290,Tempe Medical Clinics Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05291,Alpharetta Med Spa Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05293,Chattanooga Accounting Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05294,Fort Collins Commercial Insurance Brokerages Group,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05295,Columbus Auto Repair Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05296,San Antonio Veterinary Hospitals Enterprises,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05297,St. Petersburg Staffing Systems,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05298,Phoenix Digital Marketing Contractors,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05299,Augusta Freight Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05300,Charlotte Home Services Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05306,Mesa Property Management Solutions,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05307,Marietta Real Estate Brokerages Partners,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
GEN-NEW-05309,Franklin Medical Clinics Services,AI Autonomous Operations & Inbound Intake Agent,AI-ASSISTANT-VIP-RETAINER,2000.0,1000.0,https://member.neteller.com/pay?email=abdelshafyclapps%40gmail.com&account=4599228811&amount=2000.00&currency=USD&item=AI-ASSISTANT-VIP-RETAINER,15-Minute Operational Workflow & Lead Leakage Audit
